0000000001,0000000000,-02030,000000,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000002,0000000626,-02017,-00001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000003,0000001252,-01945,000001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000004,0000001878,-01857,000000,000000,000001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000005,0000002504,-01626,-00001,000001,-00002,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000006,0000003130,-01310,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000007,0000003756,-00948,-00001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000008,0000004382,-00566,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000009,0000005008,-00177,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000010,0000005634,000246,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000011,0000006260,000659,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000012,0000006886,001040,-00001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000013,0000007512,001374,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000014,0000008138,001646,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000015,0000008764,001848,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000016,0000009390,001977,000001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000017,0000010016,002031,000001,-00001,000001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000018,0000010642,002016,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000019,0000011268,001947,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000020,0000011894,001856,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000021,0000012520,001628,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000022,0000013146,001307,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000023,0000013772,000942,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000024,0000014398,000561,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000025,0000015024,000173,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000026,0000015650,-00245,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000027,0000016276,-00658,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000028,0000016902,-01050,000001,000001,000001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000029,0000017528,-01380,-00001,000001,-00001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000030,0000018154,-01644,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000031,0000018780,-01845,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000032,0000019406,-01972,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000033,0000020032,-02032,000000,-00001,000001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000034,0000020658,-02017,000000,000001,-00001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000035,0000021284,-01945,000000,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000036,0000021910,-01857,-00001,-00001,000001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000037,0000022536,-01629,-00001,000001,-00001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000038,0000023162,-01312,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000039,0000023788,-00948,-00001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000040,0000024414,-00566,000001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000041,0000025040,-00177,000001,000000,000001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000042,0000025666,000248,-00001,000001,-00001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000043,0000026292,000659,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000044,0000026918,001043,-00001,000000,000001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000045,0000027544,001376,000001,000001,-00001,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000046,0000028170,001646,000000,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000047,0000028796,001850,-00001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000048,0000029422,001979,000001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000049,0000030048,002035,000000,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000050,0000030674,002020,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000051,0000031300,001947,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000052,0000031926,001858,-00001,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000053,0000032552,001628,000001,000000,-00002,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000054,0000033178,001307,000000,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000055,0000033804,000942,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000056,0000034430,000563,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000057,0000035056,000171,000000,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000058,0000035682,-00245,-00001,000001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000059,0000036308,-00658,000001,-00001,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0000000060,0000036934,-01050,000000,000000,000000,004992,1,1,1,0,1,0,0,0,0,0,0,0,0,0
